437,Haricharan,F:/songs/artist/Haricharan/,India,5,0
438,"Bobo Shashi","F:/songs/artist/Bobo Shashi/",India,5,0
439,"Karan Nawani","F:/songs/artist/Karan Nawani/",India,4,0
440,Jigar,F:/songs/artist/Jigar/,India,4,0
441,"Goldy Desi Crew","F:/songs/artist/Goldy Desi Crew/",India,6,0
442,"Ayush Pandey","F:/songs/artist/Ayush Pandey/",India,4,0
443,"Raqueeb Alam","F:/songs/artist/Raqueeb Alam/",India,4,0
444,"Sanjeev Chaturvedi","F:/songs/artist/Sanjeev Chaturvedi/",India,4,0
445,Zaeden,F:/songs/artist/Zaeden/,India,4,0
446,"Sajid Ali Khan","F:/songs/artist/Sajid Ali Khan/",India,4,0
447,"Rajashri Bag","F:/songs/artist/Rajashri Bag/",India,4,0
448,"Aditya Narayan","F:/songs/artist/Aditya Narayan/",India,4,0
449,"Noor Chahal","F:/songs/artist/Noor Chahal/",India,6,0
450,"Jaspinder Narula","F:/songs/artist/Jaspinder Narula/",India,4,0
451,"Firoz Khan","F:/songs/artist/Firoz Khan/",India,6,0
452,"Prabh Gill","F:/songs/artist/Prabh Gill/",India,6,0
46,"Arvind Tiwari","F:/songs/artist/Arvind Tiwari/",India,11,0
454,"Kay V Singh","F:/songs/artist/Kay V Singh/",India,6,0
423,"Arsh Khairaa","F:/songs/artist/Arsh Khairaa/",India,4,0
456,"R Dany","F:/songs/artist/R Dany/",India,4,0
457,"Ashish Chhabra","F:/songs/artist/Ashish Chhabra/",India,4,0
458,"Arpita Mukherjee","F:/songs/artist/Arpita Mukherjee/",India,4,0
459,"Akashdeep Sandhu","F:/songs/artist/Akashdeep Sandhu/",India,6,0
460,"Rochak Kohli","F:/songs/artist/Rochak Kohli/",India,4,0
461,"Nikita Ahuja","F:/songs/artist/Nikita Ahuja/",India,4,0
462,"Anshuman Sharma","F:/songs/artist/Anshuman Sharma/",India,11,0
463,"Salman Ali","F:/songs/artist/Salman Ali/",India,4,0
464,Dhanush,F:/songs/artist/Dhanush/,India,5,0
465,"Girishh G.",https://example.com/girishh_g.jpg,India,5,0
466,"Guru Ayyadurai","F:/songs/artist/Guru Ayyadurai/",India,5,0
467,"Mathichiyam Bala","F:/songs/artist/Mathichiyam Bala/",India,5,0
468,"Sinduri Vishal","F:/songs/artist/Sinduri Vishal/",India,5,0
469,"Shivani Panneerselvam","F:/songs/artist/Shivani Panneerselvam/",India,5,0
470,"Diwacara Thiyagarajan","F:/songs/artist/Diwacara Thiyagarajan/",India,5,0
471,Deva,F:/songs/artist/Deva/,India,5,0
472,"Goutham Vasu Venkatesan","F:/songs/artist/Goutham Vasu Venkatesan/",India,5,0
473,Susantika,F:/songs/artist/Susantika/,India,5,0
474,"Aditya Bhardwaj","F:/songs/artist/Aditya Bhardwaj/",India,4,0
475,"Prabh Deep","F:/songs/artist/Prabh Deep/",India,6,0
476,"Govind Vasantha","F:/songs/artist/Govind Vasantha/",India,5,0
477,"Gippy Grewal","F:/songs/artist/Gippy Grewal/",India,6,0
478,"Lakhi Ghuman","F:/songs/artist/Lakhi Ghuman/",India,6,0
479,"Akshara Singh","F:/songs/artist/Akshara Singh/",India,11,0
480,"Vikram Montrose","F:/songs/artist/Vikram Montrose/",India,4,0
481,"Supriya Pathak","F:/songs/artist/Supriya Pathak/",India,4,0
482,"Farhad Bhiwandiwala","F:/songs/artist/Farhad Bhiwandiwala/",India,4,0
483,"Mehar Vaani","F:/songs/artist/Mehar Vaani/",India,6,0
484,"Navi Sran","F:/songs/artist/Navi Sran/",India,6,0
485,Raju6,F:/songs/artist/Raju6/,India,6,0
486,Jaani,F:/songs/artist/Jaani/,India,6,0
487,"Ganesh Acharya","F:/songs/artist/Ganesh Acharya/",India,4,0
488,"Divya Kumar","F:/songs/artist/Divya Kumar/",India,4,0
489,"Somvir Kathurwal","F:/songs/artist/Somvir Kathurwal/",India,6,0
490,"Simran Bumrah","F:/songs/artist/Simran Bumrah/",India,6,0
491,"Ajay Devgn","F:/songs/artist/Ajay Devgn/",India,4,0
492,"Lijo George","F:/songs/artist/Lijo George/",India,4,0
493,"Raj Ranjodh","F:/songs/artist/Raj Ranjodh/",India,6,0
494,"Gurnam Bhullar","F:/songs/artist/Gurnam Bhullar/",India,6,0
495,"Gaurav Dev","F:/songs/artist/Gaurav Dev/",India,6,0
496,"Kartik Dev","F:/songs/artist/Kartik Dev/",India,6,0
497,"Ambrish Mishra","F:/songs/artist/Ambrish Mishra/",India,11,0
498,"Anand Singh","F:/songs/artist/Anand Singh/",India,11,0
499,"Gurmeet Singh","F:/songs/artist/Gurmeet Singh/",India,6,0
500,Gunjazz,F:/songs/artist/Gunjazz/,India,6,0
501,"Siddharth Mahadevan","F:/songs/artist/Siddharth Mahadevan/",India,4,0
502,"Jordan Sandhu","F:/songs/artist/Jordan Sandhu/",India,6,0
503,"Shree Brar","F:/songs/artist/Shree Brar/",India,6,0
504,"Jass Bajwa","F:/songs/artist/Jass Bajwa/",India,6,0
505,Gagana,F:/songs/artist/Gagana/,India,6,0
506,"Manna Mand","F:/songs/artist/Manna Mand/",India,6,0
507,"Anmol Malik","F:/songs/artist/Anmol Malik/",India,4,0
508,"Anu Malik","F:/songs/artist/Anu Malik/",India,4,0
509,"Amantej Hundal","F:/songs/artist/Amantej Hundal/",India,6,0
510,"Amjad Nadeem Aamir","F:/songs/artist/Amjad Nadeem Aamir/",India,4,0
511,"Rakesh Kharvi","F:/songs/artist/Rakesh Kharvi/",India,4,0
512,"Toofan Singh Gill","F:/songs/artist/Toofan Singh Gill/",India,6,0
513,"Swarjit Singh","F:/songs/artist/Swarjit Singh/",India,6,0
514,"Alisha Chinai","F:/songs/artist/Alisha Chinai/",India,4,0
515,"Khesari Lal Yadav","F:/songs/artist/Khesari Lal Yadav/",India,11,0
516,"Rishi Singh","F:/songs/artist/Rishi Singh/",India,4,0
517,"Aasa Singh","F:/songs/artist/Aasa Singh/",India,4,0
518,"Harshdeep Kaur","F:/songs/artist/Harshdeep Kaur/",India,4,0
519,"Raj Mawer","F:/songs/artist/Raj Mawer/",India,6,0
520,"Anjali 99","F:/songs/artist/Anjali 99/",India,6,0
521,Shankar-Ehsaan-Loy,F:/songs/artist/Shankar-Ehsaan-Loy/,India,4,0
522,"Vicky Dhaliwal","F:/songs/artist/Vicky Dhaliwal/",India,6,0
523,"Karan Bhinder","F:/songs/artist/Karan Bhinder/",India,6,0
524,"Deepak Dhillon","F:/songs/artist/Deepak Dhillon/",India,6,0
525,"Sajjan Adeeb","F:/songs/artist/Sajjan Adeeb/",India,6,0
526,Kaptaan,F:/songs/artist/Kaptaan/,India,6,0
527,"Gabbar Sangrur","F:/songs/artist/Gabbar Sangrur/",India,6,0
528,"Sharry Mann","F:/songs/artist/Sharry Mann/",India,6,0
529,"Arsh Lally","F:/songs/artist/Arsh Lally/",India,6,0
60,"Jonita Gandhi","F:/songs/artist/Jonita Gandhi/",India,4,0
61,"Deep Jandu","F:/songs/artist/Deep Jandu/",India,6,0
62,"Byg Byrd","F:/songs/artist/Byg Byrd/",India,6,0
63,"Dev Sandhu","F:/songs/artist/Dev Sandhu/",India,6,0
64,"Jaskaran Riarr","F:/songs/artist/Jaskaran Riarr/",India,6,0
65,"Vadda Grewal","F:/songs/artist/Vadda Grewal/",India,6,0
66,"Jyotica Tangri","F:/songs/artist/Jyotica Tangri/",India,4,0
67,"Ryan Sandhu","F:/songs/artist/Ryan Sandhu/",India,6,0
68,Inder,F:/songs/artist/Inder/,India,6,0
69,"Jyoti Nooran","F:/songs/artist/Jyoti Nooran/",India,6,0
540,"Sultana Nooran","F:/songs/artist/Sultana Nooran/",India,6,0
541,Anwesshaa,F:/songs/artist/Anwesshaa/,India,4,0
542,Lambaddaar,F:/songs/artist/Lambaddaar/,India,6,0
543,"Harvy Sandhu","F:/songs/artist/Harvy Sandhu/",India,6,0
544,"Sunny Yaduvanshi","F:/songs/artist/Sunny Yaduvanshi/",India,6,0
545,"Nitesh Ujoli","F:/songs/artist/Nitesh Ujoli/",India,6,0
546,"Anupama Chakraborty Shrivastava","F:/songs/artist/Anupama Chakraborty Shrivastava/",India,4,0
547,Hariharan,F:/songs/artist/Hariharan/,India,4,0
548,"Hitesh Sonik","F:/songs/artist/Hitesh Sonik/",India,4,0
549,"Jass Manak","F:/songs/artist/Jass Manak/",India,6,0
230,"Suraj Jagan","F:/songs/artist/Suraj Jagan/",India,4,0
231,"Bally Bhinder","F:/songs/artist/Bally Bhinder/",India,6,0
232,4STRANDZ,F:/songs/artist/4STRANDZ/,India,6,0
233,"Laddi Gill","F:/songs/artist/Laddi Gill/",India,6,0
234,"Trip Beats","F:/songs/artist/Trip Beats/",India,6,0
235,Yugabharathi,F:/songs/artist/Yugabharathi/,India,5,0
236,"Mamta Raut","F:/songs/artist/Mamta Raut/",India,4,0
237,"Amit Saini Rohtakiya","F:/songs/artist/Amit Saini Rohtakiya/",India,20,0
238,"Kalam Ink","F:/songs/artist/Kalam Ink/",India,20,0
239,"Sadhana Sargam","F:/songs/artist/Sadhana Sargam/",India,4,0
560,"Sunitha Sarathy","F:/songs/artist/Sunitha Sarathy/",India,5,0
561,"Madhan Karky","F:/songs/artist/Madhan Karky/",India,5,0
562,Preetinder,F:/songs/artist/Preetinder/,India,6,0
563,"Gana Bala","F:/songs/artist/Gana Bala/",India,5,0
564,"Vishal Chandrashekhar","F:/songs/artist/Vishal Chandrashekhar/",India,5,0
565,"Saurav Mishra","F:/songs/artist/Saurav Mishra/",India,4,0
566,"Chahat Kakkar","F:/songs/artist/Chahat Kakkar/",India,4,0
567,"Avinash Jha (Ghunghru)",https://example.com/avinash_jha.jpg,India,11,0
568,"Navraj Hans","F:/songs/artist/Navraj Hans/",India,6,0
569,Ramjaan,F:/songs/artist/Ramjaan/,India,4,0
570,"Punita Priya","F:/songs/artist/Punita Priya/",India,11,0
571,"Punit Priya","F:/songs/artist/Punit Priya/",India,11,0
572,"Anuradha Paudwal","F:/songs/artist/Anuradha Paudwal/",India,4,0
573,"Somalika Das","F:/songs/artist/Somalika Das/",India,4,0
574,"Mervin Solomon","F:/songs/artist/Mervin Solomon/",India,4,0
575,"Bombay Jayashri","F:/songs/artist/Bombay Jayashri/",India,4,0
576,Navjeet,F:/songs/artist/Navjeet/,India,6,0
577,"Dharan Kumar","F:/songs/artist/Dharan Kumar/",India,5,0
578,"Meet Bros","F:/songs/artist/Meet Bros/",India,4,0
579,"Gurlez Akhtar","F:/songs/artist/Gurlez Akhtar/",India,6,0
580,"Aditi Singh Sharma","F:/songs/artist/Aditi Singh Sharma/",India,4,0
581,"Vishal Dadlani","F:/songs/artist/Vishal Dadlani/",India,4,0
582,"Altaaf Sayyed","F:/songs/artist/Altaaf Sayyed/",India,4,0
583,Bali,F:/songs/artist/Bali/,India,6,0
584,"Jassa Dhillon","F:/songs/artist/Jassa Dhillon/",India,6,0
585,"Gur Sidhu","F:/songs/artist/Gur Sidhu/",India,6,0
586,"Amit Kumar","F:/songs/artist/Amit Kumar/",India,4,0
587,"Anup Jalota","F:/songs/artist/Anup Jalota/",India,4,0
588,"Sachin Sanghvi","F:/songs/artist/Sachin Sanghvi/",India,4,0
589,"Madhubanti Bagchi","F:/songs/artist/Madhubanti Bagchi/",India,4,0
590,"Palaash Muchhal","F:/songs/artist/Palaash Muchhal/",India,4,0
591,"Mithu Marshal","F:/songs/artist/Mithu Marshal/",India,11,0
592,"Karan Randhawa","F:/songs/artist/Karan Randhawa/",India,6,0
593,Diwakar,F:/songs/artist/Diwakar/,India,5,0
594,"Ranina Reddy","F:/songs/artist/Ranina Reddy/",India,5,0
595,"Gana Sallu","F:/songs/artist/Gana Sallu/",India,5,0
596,Naveen,F:/songs/artist/Naveen/,India,5,0
597,"G. Khan","F:/songs/artist/G. Khan/",India,6,0
598,Jind,F:/songs/artist/Jind/,India,6,0
599,"Gurj Sidhu","F:/songs/artist/Gurj Sidhu/",India,6,0
600,"Honey Sidhu","F:/songs/artist/Honey Sidhu/",India,6,0
601,Mahalingam,F:/songs/artist/Mahalingam/,India,5,0
602,Ajesh,F:/songs/artist/Ajesh/,India,5,0
603,"Anthakudi Ilayaraja","F:/songs/artist/Anthakudi Ilayaraja/",India,5,0
604,"Lakshmi Chandru","F:/songs/artist/Lakshmi Chandru/",India,5,0
605,"Ananda Priyan","F:/songs/artist/Ananda Priyan/",India,5,0
606,Jesurani,F:/songs/artist/Jesurani/,India,5,0
607,"Neha Kakkar","F:/songs/artist/Neha Kakkar/",India,4,0
608,"Samar Singh","F:/songs/artist/Samar Singh/",India,11,0
609,"Joe Costa","F:/songs/artist/Joe Costa/",India,4,0
610,"Jeet Gannguli","F:/songs/artist/Jeet Gannguli/",India,4,0
611,"Rakesh Mishra","F:/songs/artist/Rakesh Mishra/",India,11,0
612,"Altaaf Raja","F:/songs/artist/Altaaf Raja/",India,4,0
613,"Kunaal Vermaa","F:/songs/artist/Kunaal Vermaa/",India,4,0
614,"Raj Mawar","F:/songs/artist/Raj Mawar/",India,20,0
615,Shivjot,F:/songs/artist/Shivjot/,India,6,0
616,"Ritu Pathak","F:/songs/artist/Ritu Pathak/",India,4,0
617,"DJ LYAN","F:/songs/artist/DJ LYAN/",India,6,0
618,Fouji,F:/songs/artist/Fouji/,India,6,0
619,"Gurinder Gill","F:/songs/artist/Gurinder Gill/","United Kingdom",6,0
620,Gminxr,F:/songs/artist/Gminxr/,"United Kingdom",6,0
621,"Satinderpal Singh","F:/songs/artist/Satinderpal Singh/",India,6,0
622,"Vikram Gill","F:/songs/artist/Vikram Gill/",India,6,0
623,"Baani Sandhu","F:/songs/artist/Baani Sandhu/",India,6,0
625,Arko,F:/songs/artist/Arko/,India,4,0
629,"Krsna Solo","F:/songs/artist/Krsna Solo/",India,4,0
631,"Millind Gaba","F:/songs/artist/Millind Gaba/",India,6,0
632,Bilas,F:/songs/artist/Bilas/,India,6,0
636,"Sukh Sarpanch","F:/songs/artist/Sukh Sarpanch/",India,6,0
637,"Jazzy B","F:/songs/artist/Jazzy B/",India,6,0
638,"Sidhu Moose Wala","F:/songs/artist/Sidhu Moose Wala/",India,6,0
639,"Sam Narula","F:/songs/artist/Sam Narula/",India,6,0
641,"Sukh Brar","F:/songs/artist/Sukh Brar/",India,6,0
642,"Bhinda Jatt","F:/songs/artist/Bhinda Jatt/",India,6,0
647,"Gagan Thind","F:/songs/artist/Gagan Thind/",India,6,0
648,"Haazi Sidhu","F:/songs/artist/Haazi Sidhu/",India,6,0
650,"Sukh Gill","F:/songs/artist/Sukh Gill/",India,6,0
66,"Garry Sohal","F:/songs/artist/Garry Sohal/",India,6,0
654,Singga,F:/songs/artist/Singga/,India,6,0
660,Dilnoor,F:/songs/artist/Dilnoor/,India,6,0
661,"Gagan Kokri","F:/songs/artist/Gagan Kokri/",India,6,0
662,"Sandeep Thabal","F:/songs/artist/Sandeep Thabal/",India,6,0
663,"Rj Nroor","F:/songs/artist/Rj Nroor/",India,6,0
664,"Joban Sandhu","F:/songs/artist/Joban Sandhu/",India,6,0
668,"Pramod Premi Yadav","F:/songs/artist/Pramod Premi Yadav/",India,11,0
670,"Khushi Pandher","F:/songs/artist/Khushi Pandher/",India,6,0
671,"Jass Dhiman","F:/songs/artist/Jass Dhiman/",India,6,0
672,"Deepinder Madahar","F:/songs/artist/Deepinder Madahar/",India,6,0
673,"Gurdish Guri","F:/songs/artist/Gurdish Guri/",India,6,0
675,"Dildar Singh Syaan","F:/songs/artist/Dildar Singh Syaan/",India,6,0
676,Khazala,F:/songs/artist/Khazala/,India,6,0
678,"Raman Gill","F:/songs/artist/Raman Gill/",India,6,0
679,"Param Sabi","F:/songs/artist/Param Sabi/",India,6,0
680,"Preety Panesar","F:/songs/artist/Preety Panesar/",India,6,0
684,"Dhrriti Saharan","F:/songs/artist/Dhrriti Saharan/",India,6,0
686,"Rahul Shah","F:/songs/artist/Rahul Shah/",India,4,0
688,Youngveer,F:/songs/artist/Youngveer/,India,92,0
689,"Bicky Babua","F:/songs/artist/Bicky Babua/",India,11,0
690,Salim-Sulaiman,F:/songs/artist/Salim-Sulaiman/,India,4,0
695,"The Doorbeen","F:/songs/artist/The Doorbeen/",India,4,0
696,"Aakanksha Sharma","F:/songs/artist/Aakanksha Sharma/",India,4,0
697,"Abhijeet Bhattcharya","F:/songs/artist/Abhijeet Bhattcharya/",India,4,0
700,"Raj Grewal","F:/songs/artist/Raj Grewal/",India,6,0
703,"AKM Singh","F:/songs/artist/AKM Singh/",India,6,0
704,"Yuvraj Kahlon","F:/songs/artist/Yuvraj Kahlon/",India,6,0
706,"Vishu Puthi","F:/songs/artist/Vishu Puthi/",India,6,0
707,"Rajveer Maan","F:/songs/artist/Rajveer Maan/",India,6,0
711,"Kirt Jas","F:/songs/artist/Kirt Jas/",India,11,0
717,"Sukh Lotey","F:/songs/artist/Sukh Lotey/",India,6,0
719,"Danish Alfaaz","F:/songs/artist/Danish Alfaaz/",India,6,0
720,"Sukh Sandhu","F:/songs/artist/Sukh Sandhu/",India,6,0
722,"Surender Romio","F:/songs/artist/Surender Romio/",India,20,0
723,"Lucky Singh Durgapuria","F:/songs/artist/Lucky Singh Durgapuria/",India,6,0
724,Balraj,F:/songs/artist/Balraj/,India,6,0
725,"Kaka Kaler","F:/songs/artist/Kaka Kaler/",India,6,0
727,"Yaadu Maan","F:/songs/artist/Yaadu Maan/",India,6,0
728,"Preet Aujla","F:/songs/artist/Preet Aujla/",India,6,0
730,Dilraj,F:/songs/artist/Dilraj/,India,6,0
731,"Gurneet Dosanjh","F:/songs/artist/Gurneet Dosanjh/",India,6,0
732,"Preet Laddi","F:/songs/artist/Preet Laddi/",India,6,0
733,"Neelkamal Singh","F:/songs/artist/Neelkamal Singh/",India,11,0
734,"Harf Cheema","F:/songs/artist/Harf Cheema/",India,6,0
735,"Ganesan Sekar","F:/songs/artist/Ganesan Sekar/",India,5,0
736,"Gunjan Singh","F:/songs/artist/Gunjan Singh/",India,11,0
737,"Raman Kapoor","F:/songs/artist/Raman Kapoor/",India,6,0
738,Yaad,F:/songs/artist/Yaad/,India,6,0
739,"Inder Chahal","F:/songs/artist/Inder Chahal/",India,6,0
742,"Mukesh Fouji","F:/songs/artist/Mukesh Fouji/",India,20,0
745,"Annu Kadyan (AK Jatti)",https://example.com/annu_kadyan_ak_jatti.jpg,India,20,0
746,"K. S. Chithra","F:/songs/artist/K. S. Chithra/",India,96,0
752,"Maninder Maan","F:/songs/artist/Maninder Maan/",India,6,0
76,"Amrit Maan","F:/songs/artist/Amrit Maan/",India,6,0
754,"R Nait","F:/songs/artist/R Nait/",India,6,0
723,"Kara Bhaloor","F:/songs/artist/Kara Bhaloor/",India,6,0
756,"Amar Sandhu","F:/songs/artist/Amar Sandhu/",India,6,0
758,"Srishti Bhandari","F:/songs/artist/Srishti Bhandari/",India,4,0
763,"Jaskaran Riar","F:/songs/artist/Jaskaran Riar/",India,6,0
765,"Vipin Foji","F:/songs/artist/Vipin Foji/",India,20,0
770,"Emanat Preet Kaur","F:/songs/artist/Emanat Preet Kaur/",India,20,0
771,Karma,F:/songs/artist/Karma/,India,6,0
774,"Vanshu Vaishnav","F:/songs/artist/Vanshu Vaishnav/",India,20,0
779,"Ariv Aulakh","F:/songs/artist/Ariv Aulakh/",India,6,0
780,"Amzee Sandhu","F:/songs/artist/Amzee Sandhu/",India,6,0
782,Lakshay,F:/songs/artist/Lakshay/,India,6,0
784,"Aman Jaluria","F:/songs/artist/Aman Jaluria/",India,6,0
785,"Jashan Madahar","F:/songs/artist/Jashan Madahar/",India,6,0
787,Romeo,F:/songs/artist/Romeo/,India,6,0
790,"Harpee Dhillon","F:/songs/artist/Harpee Dhillon/",India,6,0
791,Jujhar,F:/songs/artist/Jujhar/,India,6,0
793,"Tanishq Kaur","F:/songs/artist/Tanishq Kaur/",India,6,0
794,"Mani Maan","F:/songs/artist/Mani Maan/",India,6,0
796,Manjeet,F:/songs/artist/Manjeet/,India,6,0
800,"Jaan Kumar Sanu","F:/songs/artist/Jaan Kumar Sanu/",India,4,0
801,"Gavvy Sidhu","F:/songs/artist/Gavvy Sidhu/",India,6,0
805,"Dilshad Akhtar","F:/songs/artist/Dilshad Akhtar/",India,6,0
806,"Kamal Khaira","F:/songs/artist/Kamal Khaira/",India,6,0
808,"Gulzaar Chhaniwala","F:/songs/artist/Gulzaar Chhaniwala/",India,20,0
812,"Ranjit Tapiala","F:/songs/artist/Ranjit Tapiala/",India,6,0
814,"Harvir Gill","F:/songs/artist/Harvir Gill/",India,6,0
816,"Ankush Raja","F:/songs/artist/Ankush Raja/",India,11,0
817,"Antra Singh Priyanka","F:/songs/artist/Antra Singh Priyanka/",India,11,0
825,"Master Saleem","F:/songs/artist/Master Saleem/",India,6,0
827,"Harman Nandgarh","F:/songs/artist/Harman Nandgarh/",India,6,0
828,"Rakhi Hundal","F:/songs/artist/Rakhi Hundal/",India,6,0
829,"Rajvir Dhaliwal","F:/songs/artist/Rajvir Dhaliwal/",India,6,0
834,"Anmol Preet","F:/songs/artist/Anmol Preet/",India,6,0
838,"Mista Baaz","F:/songs/artist/Mista Baaz/",India,6,0
839,"Himmat Sandhu","F:/songs/artist/Himmat Sandhu/",India,6,0
843,"Tony Kakkar","F:/songs/artist/Tony Kakkar/",India,4,0
845,"Rao Dee","F:/songs/artist/Rao Dee/",India,6,0
846,"Ravneet Singh","F:/songs/artist/Ravneet Singh/",India,6,0
849,"Harjot Singh","F:/songs/artist/Harjot Singh/",India,6,0
86,"Jorge Gill","F:/songs/artist/Jorge Gill/",India,6,0
823,"Nirbhay Punia","F:/songs/artist/Nirbhay Punia/",India,6,0
857,"Sab E Kandola","F:/songs/artist/Sab E Kandola/",India,6,0
858,"Deep Kahlon","F:/songs/artist/Deep Kahlon/",India,6,0
859,"Jass Atwal","F:/songs/artist/Jass Atwal/",India,6,0
861,"Navaan Sandhu","F:/songs/artist/Navaan Sandhu/",India,6,0
862,"Geeta Zaildar","F:/songs/artist/Geeta Zaildar/",India,6,0
863,"Supneet Sekhon","F:/songs/artist/Supneet Sekhon/",India,6,0
864,"J Kandola And Gurlez Akhtar","F:/songs/artist/J Kandola And Gurlez Akhtar/",India,6,0
866,"Gavy Aujla","F:/songs/artist/Gavy Aujla/",India,6,0
868,"Sahib Kohli","F:/songs/artist/Sahib Kohli/",India,6,0
870,Vshvaa,F:/songs/artist/Vshvaa/,India,6,0
871,"Davinder Ruhi","F:/songs/artist/Davinder Ruhi/",India,6,0
872,"Zora Randhawa","F:/songs/artist/Zora Randhawa/",India,6,0
873,"Sandeep Thind","F:/songs/artist/Sandeep Thind/",India,6,0
874,"Azad Sandhu","F:/songs/artist/Azad Sandhu/",India,6,0
875,"Jass Nagra","F:/songs/artist/Jass Nagra/",India,6,0
876,"Aman Dilraj","F:/songs/artist/Aman Dilraj/",India,6,0
877,"Amrit Sarhali","F:/songs/artist/Amrit Sarhali/",India,6,0
878,"Anker Deol","F:/songs/artist/Anker Deol/",India,6,0
879,"Kiratjot Kahlon","F:/songs/artist/Kiratjot Kahlon/",India,6,0
880,"Sunny Kahlon","F:/songs/artist/Sunny Kahlon/",India,6,0
881,"G Noor","F:/songs/artist/G Noor/",India,6,0
882,"Chamkaur Khattra","F:/songs/artist/Chamkaur Khattra/",India,6,0
883,"Mamta Sharma","F:/songs/artist/Mamta Sharma/",India,4,0
884,"Manjit Singh Sohi","F:/songs/artist/Manjit Singh Sohi/",India,6,0
885,"Farhan Sabri","F:/songs/artist/Farhan Sabri/",India,4,0
886,"Dj Chetas","F:/songs/artist/Dj Chetas/",India,4,0
887,"Kulwinder Billa","F:/songs/artist/Kulwinder Billa/",India,6,0
888,"Ekam Bawa","F:/songs/artist/Ekam Bawa/",India,6,0
889,"Sher Sandhu","F:/songs/artist/Sher Sandhu/",India,6,0
890,Arivu,F:/songs/artist/Arivu/,India,5,0
891,"K. Sivaangi","F:/songs/artist/K. Sivaangi/",India,5,0
892,"Neetu Sharma","F:/songs/artist/Neetu Sharma/",India,4,0
893,"Krishan Sanwra","F:/songs/artist/Krishan Sanwra/",India,4,0
894,"Swaroop Khan","F:/songs/artist/Swaroop Khan/",India,4,0
895,"GJ Sandhu","F:/songs/artist/GJ Sandhu/",India,6,0
896,Eanvee,F:/songs/artist/Eanvee/,India,6,0
897,"Satveer Mudai","F:/songs/artist/Satveer Mudai/",India,20,0
898,"Jas Sandhu","F:/songs/artist/Jas Sandhu/",India,6,0
899,"Harman Boparai","F:/songs/artist/Harman Boparai/",India,6,0
900,"Abhay Sandhu","F:/songs/artist/Abhay Sandhu/",India,6,0
901,"Akash Gill","F:/songs/artist/Akash Gill/",India,6,0
902,"Inder Pandori","F:/songs/artist/Inder Pandori/",India,6,0
903,Guri,F:/songs/artist/Guri/,India,6,0
904,"Varinder Gill","F:/songs/artist/Varinder Gill/",India,6,0
905,Nawab,F:/songs/artist/Nawab/,India,6,0
906,"Jimmy Wraich","F:/songs/artist/Jimmy Wraich/",India,6,0
907,"Shinda Kahlon","F:/songs/artist/Shinda Kahlon/",India,6,0
908,"Roop Mokha","F:/songs/artist/Roop Mokha/",India,6,0
909,"Sudhanshu Ranjan","F:/songs/artist/Sudhanshu Ranjan/",India,4,0
910,"Manisha Sharma","F:/songs/artist/Manisha Sharma/",India,4,0
911,"Dhanesh Raj","F:/songs/artist/Dhanesh Raj/",India,20,0
912,"Jannat Maan","F:/songs/artist/Jannat Maan/",India,6,0
913,"Kamaal Khan","F:/songs/artist/Kamaal Khan/",India,4,0
914,Shashi,F:/songs/artist/Shashi/,India,4,0
915,"Dj Khushi","F:/songs/artist/Dj Khushi/",India,4,0
916,Madhubanti,F:/songs/artist/Madhubanti/,India,4,0
917,"Sweta Kumari","F:/songs/artist/Sweta Kumari/",India,4,0
918,"Varinder Uppal","F:/songs/artist/Varinder Uppal/",India,6,0
919,Fatehjit,F:/songs/artist/Fatehjit/,India,6,0
920,"Dyp Sxngh","F:/songs/artist/Dyp Sxngh/",India,6,0
921,Jit,F:/songs/artist/Jit/,India,6,0
922,"Raja Game Changerz","F:/songs/artist/Raja Game Changerz/",India,6,0
923,"Rittu Jhass","F:/songs/artist/Rittu Jhass/",India,6,0
924,"Sharry Randhawa","F:/songs/artist/Sharry Randhawa/",India,6,0
925,"Sona Mohapatra","F:/songs/artist/Sona Mohapatra/",India,4,0
926,"Garry Benipal","F:/songs/artist/Garry Benipal/",India,6,0
927,"Hoor Kaur","F:/songs/artist/Hoor Kaur/",India,6,0
928,"Noor Tung","F:/songs/artist/Noor Tung/",India,6,0
929,"Satbir Aujla","F:/songs/artist/Satbir Aujla/",India,6,0
930,Heer,F:/songs/artist/Heer/,India,6,0
931,"Dr. Brar","F:/songs/artist/Dr. Brar/",India,6,0
932,"Gill Hardeep","F:/songs/artist/Gill Hardeep/",India,6,0
933,"Jerry Burj","F:/songs/artist/Jerry Burj/",India,6,0
934,"Kabir Sandhu","F:/songs/artist/Kabir Sandhu/",India,6,0
935,"Inder Kaur","F:/songs/artist/Inder Kaur/",India,6,0
936,"Sweetaj Brar","F:/songs/artist/Sweetaj Brar/",India,6,0
937,Sharan,F:/songs/artist/Sharan/,India,6,0
938,"Sukh Deswal","F:/songs/artist/Sukh Deswal/",India,6,0
939,"Deep Money","F:/songs/artist/Deep Money/",India,6,0
940,"Ramji Gulati","F:/songs/artist/Ramji Gulati/",India,4,0
942,"Shaan Winniewala","F:/songs/artist/Shaan Winniewala/",India,6,0
943,"Rahul Sathu","F:/songs/artist/Rahul Sathu/",India,6,0
944,"Tiger Shroff","F:/songs/artist/Tiger Shroff/",India,4,0
945,"Jung Sandhu","F:/songs/artist/Jung Sandhu/",India,6,0
946,"Luv Singh","F:/songs/artist/Luv Singh/",India,6,0
